1,1,78,818,1061,0,0,0,0,0,365,235,143,94,67,43,24,30
1,2,79,818,1061,0,0,0,0,0,366,235,143,94,66,44,24,30
1,3,81,815,1064,0,0,0,0,0,365,237,143,94,66,44,24,30
1,4,85,815,1063,0,0,0,0,0,367,236,145,93,66,44,25,28
1,5,85,815,1062,0,0,0,0,0,367,236,145,93,66,44,25,26
1,6,83,815,1063,0,0,0,0,0,368,235,145,94,66,44,25,26
1,7,84,812,1066,0,0,0,0,0,367,236,145,94,65,45,25,26
1,8,85,811,1066,0,0,0,0,0,367,236,145,94,65,45,25,26
1,9,85,810,1067,0,0,0,0,0,368,236,145,94,65,45,25,26
1,10,82,814,1068,0,0,0,0,0,367,238,145,93,66,45,25,26
1,11,82,814,1069,0,0,0,0,0,366,237,147,93,66,45,25,26
1,12,83,814,1070,0,0,0,0,0,367,237,146,94,65,45,26,26
1,13,82,814,1071,0,0,0,0,0,367,238,146,94,65,45,26,26
1,14,85,814,1070,0,0,0,0,0,367,238,147,94,65,45,26,26
1,15,86,816,1070,0,0,0,0,0,367,239,147,93,66,45,26,26
1,16,86,814,1073,0,0,0,0,0,368,237,149,92,67,45,26,26
1,17,86,816,1073,0,0,0,0,0,370,235,151,91,68,45,26,26
1,18,86,816,1074,0,0,0,0,0,370,235,151,90,69,45,26,26
1,19,87,814,1076,0,0,0,0,0,372,235,151,90,69,45,26,26
1,20,89,814,1077,0,0,0,0,0,373,236,151,89,68,47,26,26
1,21,92,814,1077,0,0,0,0,0,370,239,150,90,68,47,26,26
1,22,93,809,1046,0,0,0,0,0,351,234,148,89,67,44,26,26
1,23,90,809,1047,0,0,0,0,0,353,232,149,89,67,44,26,25
1,24,91,810,1046,0,0,0,0,0,354,233,149,88,66,45,26,25
1,25,91,809,1047,0,0,0,0,0,354,233,149,88,66,45,26,25
1,26,88,809,1046,0,0,0,0,0,354,233,148,88,66,45,26,24
1,27,86,809,1045,0,0,0,0,0,354,233,148,87,66,45,26,23
1,28,87,810,1045,0,0,0,0,0,356,233,148,87,65,46,26,23
1,29,84,811,1047,0,0,0,0,0,359,233,147,88,65,46,26,23
1,30,83,812,1045,0,0,0,0,0,358,233,147,88,64,46,26,23
1,31,85,810,1045,0,0,0,0,0,361,233,147,88,64,45,26,23
1,32,80,810,1048,0,0,0,0,0,360,232,148,88,63,44,26,23
1,33,83,810,1047,0,0,0,0,0,362,231,149,88,61,46,26,23
1,34,81,809,1047,0,0,0,0,0,362,232,149,87,61,45,26,23
1,35,80,811,1044,0,0,0,0,0,360,231,149,86,62,45,26,23
1,36,79,811,1042,0,0,0,0,0,358,231,150,86,62,45,26,23
1,37,77,812,1041,0,0,0,0,0,358,230,150,86,62,45,26,23
1,38,78,814,1039,0,0,0,0,0,360,230,149,85,63,45,26,23
1,39,80,814,1037,0,0,0,0,0,358,229,150,85,63,45,26,23
1,40,78,811,1037,0,0,0,0,0,356,231,149,86,62,45,26,23
1,41,78,809,1037,0,0,0,0,0,356,230,149,86,62,45,26,23
1,42,75,811,1037,0,0,0,0,0,357,230,149,86,62,45,26,23
1,43,77,811,1037,0,0,0,0,0,357,230,148,86,63,42,28,23
1,44,77,811,1038,0,0,0,0,0,357,231,148,86,63,42,28,23
1,45,79,811,1038,0,0,0,0,0,359,230,149,85,64,42,28,23
1,46,77,812,1037,0,0,0,0,0,357,231,149,85,64,42,28,23
1,47,77,811,1034,0,0,0,0,0,355,232,147,84,63,43,28,23
1,48,78,812,1034,0,0,0,0,0,354,234,146,86,63,43,28,23
1,49,77,810,1037,0,0,0,0,0,354,234,146,86,62,44,28,23
1,50,80,809,1036,0,0,0,0,0,358,234,145,85,63,44,28,22
1,51,81,809,1035,0,0,0,0,0,357,235,145,84,64,43,28,22
1,52,82,807,1036,0,0,0,0,0,356,237,145,84,63,43,28,22
1,53,83,806,1035,0,0,0,0,0,358,237,144,84,63,43,28,22
1,54,84,805,1035,0,0,0,0,0,358,237,144,84,63,43,28,22
1,55,81,810,1032,0,0,0,0,0,357,235,146,83,63,44,28,20
1,56,82,810,1031,0,0,0,0,0,356,236,144,84,63,44,28,20
1,57,82,811,1030,0,0,0,0,0,357,237,144,84,63,44,28,19
1,58,84,811,1031,0,0,0,0,0,356,239,141,87,63,44,28,19
1,59,84,810,1032,0,0,0,0,0,356,239,141,87,63,44,28,19
1,60,85,806,1032,0,0,0,0,0,354,240,140,87,63,44,28,19
1,61,87,806,1031,0,0,0,0,0,357,240,140,87,63,43,28,19
1,62,86,805,1033,0,0,0,0,0,357,241,139,88,62,44,28,19
1,63,88,805,1033,0,0,0,0,0,356,242,140,87,62,44,28,19
1,64,87,807,1033,0,0,0,0,0,356,240,142,87,62,44,28,19
1,65,82,809,1036,0,0,0,0,0,356,240,142,87,62,44,28,19
1,66,82,809,1036,0,0,0,0,0,356,242,142,87,61,45,28,19
1,67,82,809,1036,0,0,0,0,0,356,241,142,88,61,45,28,19
1,68,81,810,1035,0,0,0,0,0,356,240,143,88,61,45,28,19
1,69,80,809,1036,0,0,0,0,0,357,240,143,88,61,45,28,19
1,70,80,808,1036,0,0,0,0,0,356,241,143,88,60,45,28,19
1,71,79,810,1036,0,0,0,0,0,359,241,143,87,61,45,28,19
1,72,80,808,1038,0,0,0,0,0,360,241,144,87,61,45,28,19
1,73,79,809,1037,0,0,0,0,0,362,240,143,88,61,44,29,19
1,74,81,809,1038,0,0,0,0,0,361,239,145,88,61,44,29,19
1,75,80,810,1039,0,0,0,0,0,363,238,145,89,61,44,29,19
1,76,80,811,1039,0,0,0,0,0,362,237,145,90,61,44,29,19
1,77,83,809,1040,0,0,0,0,0,361,235,147,90,60,45,29,19
1,78,81,810,1040,0,0,0,0,0,361,234,147,90,60,45,29,19
1,79,80,810,1039,0,0,0,0,0,361,234,147,90,60,44,28,20
1,80,81,807,1039,0,0,0,0,0,360,235,147,89,60,44,28,20
1,81,78,808,1039,0,0,0,0,0,358,237,147,88,60,44,28,20
1,82,78,809,1039,0,0,0,0,0,360,237,147,88,60,44,28,20
1,83,78,811,1038,0,0,0,0,0,360,238,144,90,60,44,28,20
1,84,78,809,1038,0,0,0,0,0,358,238,143,91,60,44,28,20
1,85,77,811,1038,0,0,0,0,0,358,240,143,91,60,43,29,20
1,86,80,810,1039,0,0,0,0,0,358,237,145,92,60,43,29,20
1,87,86,807,1039,0,0,0,0,0,358,239,145,91,60,43,28,21
1,88,87,806,1037,0,0,0,0,0,359,239,145,90,61,43,28,19
1,89,85,808,1037,0,0,0,0,0,358,240,145,90,60,43,29,19
1,90,86,807,1037,0,0,0,0,0,358,240,144,91,60,43,29,19
1,91,88,806,1038,0,0,0,0,0,357,242,144,91,60,43,29,19
1,92,88,806,1037,0,0,0,0,0,357,243,143,91,60,43,29,19
1,93,90,805,1035,0,0,0,0,0,358,240,144,90,60,44,29,19
1,94,89,805,1037,0,0,0,0,0,359,239,145,90,60,44,29,19
1,95,90,805,1036,0,0,0,0,0,359,238,146,89,60,45,29,19
1,96,90,807,1035,0,0,0,0,0,359,238,147,88,61,45,29,19
1,97,91,807,1035,0,0,0,0,0,359,237,146,89,61,45,29,19
1,98,92,807,1034,0,0,0,0,0,361,237,146,88,61,45,29,19
1,99,92,807,1036,0,0,0,0,0,360,237,146,89,61,45,29,19
1,100,91,807,1036,0,0,0,0,0,362,236,147,89,61,45,28,20
1,101,91,804,1037,0,0,0,0,0,362,234,147,90,61,45,28,20
1,102,92,802,1039,0,0,0,0,0,362,233,148,89,62,45,28,20
1,103,95,800,1041,0,0,0,0,0,363,233,149,89,62,45,28,20
1,104,93,803,1040,0,0,0,0,0,362,234,149,89,61,46,28,20
1,105,95,801,1040,0,0,0,0,0,359,238,149,89,61,46,28,20
1,106,95,804,1040,0,0,0,0,0,355,241,150,89,61,46,28,20
1,107,96,803,1038,0,0,0,0,0,354,242,151,89,60,46,28,19
1,108,99,801,1039,0,0,0,0,0,355,241,152,88,61,46,28,19
1,109,100,802,1039,0,0,0,0,0,355,239,154,88,61,46,27,20
1,110,102,801,1039,0,0,0,0,0,356,237,154,88,62,46,27,20
1,111,100,800,1043,0,0,0,0,0,357,237,154,87,63,46,27,20
1,112,100,799,1045,0,0,0,0,0,359,238,154,87,63,46,27,20
1,113,99,799,1044,0,0,0,0,0,358,238,152,88,63,46,27,20
1,114,100,798,1043,0,0,0,0,0,359,238,150,88,63,46,27,19
1,115,101,799,1043,0,0,0,0,0,362,238,150,88,63,46,26,20
1,116,101,800,1042,0,0,0,0,0,359,238,152,88,63,46,26,20
1,117,97,800,1043,0,0,0,0,0,358,238,151,89,63,46,26,20
1,118,99,800,1042,0,0,0,0,0,357,239,151,88,64,46,26,19
1,119,96,800,1043,0,0,0,0,0,360,238,152,87,65,46,26,19
1,120,96,798,1044,0,0,0,0,0,358,240,152,87,65,46,26,19
1,121,95,799,1044,0,0,0,0,0,358,241,152,87,65,46,26,19
1,122,94,801,1042,0,0,0,0,0,355,242,152,87,65,46,26,19
1,123,96,801,1040,0,0,0,0,0,356,240,153,87,65,46,25,19
1,124,94,803,1039,0,0,0,0,0,354,239,154,87,65,46,25,19
1,125,91,804,1037,0,0,0,0,0,351,240,154,87,64,47,25,19
1,126,92,802,1038,0,0,0,0,0,352,239,155,87,64,47,25,19
1,127,90,804,1039,0,0,0,0,0,353,238,156,87,64,46,26,19
1,128,91,802,1040,0,0,0,0,0,352,237,157,87,64,46,26,19
1,129,92,801,1040,0,0,0,0,0,351,238,156,87,64,46,26,19
1,130,92,800,1039,0,0,0,0,0,350,238,156,87,64,46,26,19
1,131,91,800,1039,0,0,0,0,0,351,238,155,86,65,46,25,20
1,132,92,799,1041,0,0,0,0,0,351,238,155,87,65,46,25,20
1,133,91,800,1041,0,0,0,0,0,353,238,155,87,65,46,24,21
1,134,91,800,1040,0,0,0,0,0,354,237,156,87,65,46,24,21
1,135,90,801,1040,0,0,0,0,0,356,236,156,88,65,46,24,21
1,136,88,803,1041,0,0,0,0,0,355,238,156,88,65,46,24,21
1,137,86,804,1041,0,0,0,0,0,355,238,156,89,65,46,24,21
1,138,86,801,1045,0,0,0,0,0,354,239,157,89,65,46,24,21
1,139,86,801,1045,0,0,0,0,0,355,239,157,89,65,46,24,21
1,140,86,800,1044,0,0,0,0,0,353,239,157,89,65,46,24,21
1,141,86,799,1045,0,0,0,0,0,354,239,157,89,64,46,24,21
1,142,87,798,1047,0,0,0,0,0,353,238,159,89,64,46,24,21
1,143,85,800,1046,0,0,0,0,0,352,238,159,89,64,46,24,21
1,144,84,800,1047,0,0,0,0,0,353,237,159,88,65,46,24,21
1,145,85,800,1046,0,0,0,0,0,354,237,157,88,66,46,24,21
1,146,85,799,1047,0,0,0,0,0,355,238,157,88,66,46,24,21
1,147,82,802,1047,0,0,0,0,0,355,238,157,88,66,46,24,21
1,148,77,807,1048,0,0,0,0,0,356,236,159,88,66,46,24,21
1,149,77,806,1048,0,0,0,0,0,355,238,159,88,66,45,24,21
1,150,77,805,1048,0,0,0,0,0,355,238,158,89,66,45,24,21
1,151,78,803,1050,0,0,0,0,0,357,238,158,89,65,46,24,21
1,152,78,802,1049,0,0,0,0,0,356,238,157,90,64,47,24,21
1,153,79,802,1048,0,0,0,0,0,355,238,157,90,64,47,24,21
1,154,77,801,1052,0,0,0,0,0,355,237,157,91,64,47,24,21
1,155,77,802,1052,0,0,0,0,0,355,238,157,91,64,47,24,21
1,156,75,803,1052,0,0,0,0,0,355,237,158,91,64,47,24,21
1,157,74,803,1054,0,0,0,0,0,355,239,158,91,64,47,23,22
1,158,76,804,1053,0,0,0,0,0,357,238,158,91,63,48,23,22
1,159,75,804,1054,0,0,0,0,0,357,237,159,91,63,48,23,22
1,160,72,806,1055,0,0,0,0,0,360,237,159,91,63,48,22,23
1,161,72,806,1056,0,0,0,0,0,359,238,159,91,63,48,22,23
1,162,72,806,1056,0,0,0,0,0,357,240,159,89,64,48,22,23
1,163,73,806,1056,0,0,0,0,0,358,240,159,89,64,48,22,23
1,164,70,809,1056,0,0,0,0,0,358,240,159,89,64,48,21,24
1,165,70,809,1054,0,0,0,0,0,357,240,159,88,64,48,21,24
1,166,69,809,1056,0,0,0,0,0,358,241,159,88,64,48,21,24
1,167,68,811,1055,0,0,0,0,0,356,240,161,88,64,48,21,24
1,168,67,810,1057,0,0,0,0,0,355,241,161,88,64,48,21,24
1,169,66,812,1056,0,0,0,0,0,355,241,160,88,65,48,20,24
1,170,65,813,1055,0,0,0,0,0,353,242,160,87,65,48,20,24
1,171,63,814,1056,0,0,0,0,0,352,242,161,87,65,48,20,24
1,172,61,815,1056,0,0,0,0,0,351,243,161,87,65,48,20,24
1,173,60,817,1055,0,0,0,0,0,350,243,161,87,65,48,20,24
1,174,59,816,1056,0,0,0,0,0,352,242,162,87,65,48,20,24
1,175,59,814,1058,0,0,0,0,0,353,241,161,89,65,48,20,24
1,176,59,814,1058,0,0,0,0,0,354,242,160,90,65,47,20,24
1,177,58,813,1059,0,0,0,0,0,354,241,161,90,65,47,20,24
1,178,59,810,1059,0,0,0,0,0,353,242,161,89,66,47,20,24
1,179,56,812,1060,0,0,0,0,0,352,242,162,89,66,47,20,24
1,180,57,811,1060,0,0,0,0,0,351,242,161,91,66,47,20,24
1,181,60,811,1060,0,0,0,0,0,352,241,163,91,65,47,20,24
1,182,63,809,1061,0,0,0,0,0,351,240,164,92,65,47,20,24
1,183,63,809,1060,0,0,0,0,0,350,240,165,91,65,47,20,24
1,184,61,806,1061,0,0,0,0,0,349,240,164,91,65,47,20,24
1,185,61,805,1062,0,0,0,0,0,350,240,162,92,65,47,20,24
1,186,62,804,1063,0,0,0,0,0,350,240,163,92,65,47,20,24
1,187,62,804,1062,0,0,0,0,0,350,242,162,93,64,46,19,24
1,188,64,803,1064,0,0,0,0,0,352,240,164,93,63,47,19,24
1,189,67,803,1061,0,0,0,0,0,351,240,164,94,63,46,20,22
1,190,68,804,1060,0,0,0,0,0,352,240,164,94,62,47,20,22
1,191,68,801,1063,0,0,0,0,0,352,241,164,94,62,47,20,22
1,192,68,802,1062,0,0,0,0,0,352,239,166,94,62,47,20,22
1,193,68,802,1063,0,0,0,0,0,354,239,166,94,62,47,20,22
1,194,70,801,1062,0,0,0,0,0,353,238,167,93,62,47,20,22
1,195,71,801,1062,0,0,0,0,0,353,239,167,93,62,47,20,22
1,196,74,801,1062,0,0,0,0,0,352,240,165,95,62,47,20,22
1,197,78,802,1060,0,0,0,0,0,351,239,165,97,62,47,20,22
1,198,79,799,1062,0,0,0,0,0,352,238,166,97,62,47,20,22
1,199,77,800,1063,0,0,0,0,0,353,238,166,97,62,46,21,22
1,200,77,800,1061,0,0,0,0,0,352,238,166,97,61,47,21,22
1,201,77,794,1063,0,0,0,0,0,353,237,166,96,62,47,21,22
1,202,77,792,1063,0,0,0,0,0,352,237,166,96,61,48,21,22
1,203,76,792,1062,0,0,0,0,0,352,237,166,96,61,48,21,22
1,204,78,792,1060,0,0,0,0,0,354,237,165,96,60,49,21,22
1,205,80,789,1060,0,0,0,0,0,354,239,164,97,60,49,21,20
1,206,79,790,1058,0,0,0,0,0,354,240,162,98,60,49,21,20
1,207,80,789,1056,0,0,0,0,0,353,240,162,99,60,49,21,18
1,208,84,788,1056,0,0,0,0,0,352,240,162,100,60,49,20,19
1,209,84,786,1058,0,0,0,0,0,354,240,162,100,60,49,20,19
1,210,85,784,1059,0,0,0,0,0,354,240,160,101,60,49,20,19
1,211,87,784,1057,0,0,0,0,0,354,240,158,102,60,49,20,19
1,212,85,784,1056,0,0,0,0,0,351,241,158,102,60,49,20,19
1,213,84,784,1056,0,0,0,0,0,352,241,157,103,60,49,20,19
1,214,85,784,1055,0,0,0,0,0,351,240,157,104,59,50,20,19
1,215,87,782,1055,0,0,0,0,0,351,239,158,104,58,50,20,19
1,216,87,781,1055,0,0,0,0,0,352,238,159,103,59,50,20,19
1,217,88,780,1055,0,0,0,0,0,353,238,159,103,58,49,21,19
1,218,88,780,1053,0,0,0,0,0,353,238,158,104,57,50,20,19
1,219,85,783,1053,0,0,0,0,0,353,238,158,104,57,50,20,19
1,220,86,780,1056,0,0,0,0,0,353,237,159,104,56,50,21,19
1,221,87,777,1055,0,0,0,0,0,355,237,157,104,55,51,21,19
1,222,90,778,1055,0,0,0,0,0,356,237,158,103,56,51,21,19
1,223,89,779,1054,0,0,0,0,0,355,238,157,104,56,51,21,19
1,224,88,778,1057,0,0,0,0,0,356,237,158,104,56,51,21,19
1,225,89,776,1059,0,0,0,0,0,356,236,159,104,56,51,21,19
1,226,90,777,1060,0,0,0,0,0,359,234,161,103,56,52,20,20
1,227,91,776,1060,0,0,0,0,0,356,236,160,104,56,52,20,20
1,228,90,777,1061,0,0,0,0,0,356,236,159,105,56,52,20,20
1,229,91,777,1060,0,0,0,0,0,357,236,159,105,56,52,20,20
1,230,91,779,1058,0,0,0,0,0,356,237,158,105,55,51,21,20
1,231,90,778,1058,0,0,0,0,0,356,236,159,104,56,51,21,20
1,232,93,777,1058,0,0,0,0,0,355,237,158,105,56,50,22,20
1,233,96,776,1056,0,0,0,0,0,355,237,158,104,57,50,20,20
1,234,96,776,1056,0,0,0,0,0,354,239,159,104,57,50,20,20
1,235,96,774,1058,0,0,0,0,0,353,240,159,103,58,50,20,20
1,236,96,772,1059,0,0,0,0,0,352,240,159,104,58,49,20,20
1,237,96,773,1057,0,0,0,0,0,354,239,159,104,57,50,20,20
1,238,98,772,1058,0,0,0,0,0,354,241,158,105,56,51,20,20
1,239,96,771,1057,0,0,0,0,0,353,241,158,104,55,52,20,20
1,240,97,771,1057,0,0,0,0,0,353,240,159,104,55,52,20,20
1,241,96,771,1057,0,0,0,0,0,354,240,159,103,55,52,19,21
1,242,93,775,1057,0,0,0,0,0,355,240,158,104,55,52,19,21
1,243,90,777,1058,0,0,0,0,0,355,239,159,104,55,52,19,21
1,244,91,777,1057,0,0,0,0,0,355,238,159,105,54,51,20,21
1,245,93,774,1058,0,0,0,0,0,354,240,158,106,54,51,20,21
1,246,94,774,1056,0,0,0,0,0,354,240,158,106,54,51,20,20
